Positive	its use of the thriller form to examine the labyrinthine ways in which people 's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .
Positive	the complex , politically charged tapestry of contemporary chinese life this exciting new filmmaker has brought to the screen is like nothing we westerners have seen before .
Positive	straightforward and old-fashioned in the best possible senses of both those words , possession is a movie that puts itself squarely in the service of the lovers who inhabit it .
Negative	it 's hard to imagine another director ever making his wife look so bad in a major movie .
Negative	stiff and schmaltzy and clumsily directed .
Positive	easily one of the best and most exciting movies of the year .
Positive	just bring on the battle bots , please !
Negative	in the real world , an actor this uncharismatically beautiful would have a résumé loaded with credits like `` girl in bar # 3 . ''
Positive	alarms for duvall 's throbbing sincerity and his elderly propensity for patting people while he talks .
Positive	vera has created a provocative , absorbing drama that reveals the curse of a self-hatred instilled by rigid social mores .
Negative	the characters never change .
Negative	the first question to ask about bad company is why anthony hopkins is in it .
Positive	what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera 's attention to detail .
Negative	julie davis is the kathie lee gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .
Positive	compassionately explores the seemingly irreconcilable situation between conservative christian parents and their estranged gay and lesbian children .
Positive	an exceptionally acted , quietly affecting cop drama .
Positive	good-naturedly cornball sequel .
Negative	the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''
Positive	what makes this film special is serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .
Negative	soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .
Positive	the film fits into a genre that has been overexposed , redolent of a thousand cliches , and yet remains uniquely itself , vibrant with originality .
Negative	... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .
Positive	while centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the yiddish theater , both in america and israel .
Positive	in fact , even better .
Negative	it 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .
Positive	it 's funny .
Positive	leave it to john sayles to take on developers , the chamber of commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .
Negative	girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy .
Negative	-lrb- denis ' -rrb- bare-bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product .
Positive	perfectly pitched between comedy and tragedy , hope and despair , about schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness .
Negative	instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence .
