Entity	What is November 's birthstone ?
Entity	What 's the U.S. Navy hymn ?
Abbreviation	What does the T.S. stand for in T.S. Eliot 's name ?
Description	How do you match a name to a social security number ?
Numeric	How many freckles does Howdy Doody have on his face ?
Numeric	Approximately how much does a teaspoon of matter weigh in a black hole ?
Description	What effect does LSD have on the brain ?
Description	Where do chihuahuas come from ?
Human	What director portrayed the commandant of the POW camp in 1953 's Stalag 17 ?
Human	What basketball player is credited with 23 , 924 rebounds ?
Location	What square is the geographical center of London ?
Location	What 's the closest G2 Spectrum Yellow Dwarf to Earth ?
Location	Where did surfing originate ?
Description	How can I enforce new rules to a group of youngsters who have been allowed to do as they please .
Location	What is the best online games site ?
Human	What was the Christian name of the title character in Our Miss Brooks ?
Description	How does hair curl ?
Abbreviation	What does IQ stand for ?
Numeric	How many furlongs are there in a mile-and-a-quarter recetrack ?
Entity	What kind of hat does Bat Masterson wear ?
Entity	What British TV series inspired All in the Family ?
Location	What is the longest river in the United States ?
Description	What is a disaccharide ?
Numeric	What 's the third month of the Gregorian calendar ?
Description	What happens when a body part falls asleep ?
Entity	What color are the castellated walls of the Kremlin ?
Human	What Soviet leader owned a Rolls-Royce ?
Numeric	How many school districts are there in the United States ?
Human	Who is the leading competitor of Trans Union Company ?
Human	What is the world 's largest distilling company ?
Location	What country did the Nazis occupy for 1 , CD NNS IN NNP NNP NNP .
Human	What singer sings `` Oh Boy '' ?
Human	What kind of company is 7-Eleven ?
Description	What does caliente mean , in English ?
Entity	What is a fear of disease ?
Numeric	How long does it take the Milky Way Galaxy to make one revolution ?
Entity	What is the name of the vaccine for chicken pox ?
Description	What is a dangling participle ?
Location	What mountainous region of the world is the Lhasa Apso dog native to ?
Location	What U.S. city is known as The Rubber Capital of the World ?
Entity	What soft drink first appeared in the Old Corner Drug Store in Waco , Texas , in 1885 ?
Numeric	How many hours of work does it take a typist to complete a 100-page screenplay ?
Human	What player squats an average of 3 times during a baseball doubleheader ?
Description	How do you fix squeaky floors ?
Human	What knighted actor narrates TV 's The World at War ?
Entity	What 's the most delicate-tasting member of the onion family ?
Human	What diminutive American female gymnast stole the show at the 1984 Olympics ?
Location	What were the first bodies visited by spacecraft ?
Location	What city has the two steepest streets in the U.S. ?
Numeric	How many times does the tide ebb and flow each day ?
Numeric	A normal human pregnancy lasts how many months ?
Human	What famous coach said `` if you can 't beat 'em in the alley , you can 't beat 'em on the ice '' ?
Human	Who is always trying to get the rent from Andy Capp ?
Human	Name a female figure skater .
Location	Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?
Human	What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?
Human	Who is the fastest swimmer in the world ?
Description	What is the origin of the word , JJ .
Numeric	How much did the first Barbie doll sell for in 1959 ?
Entity	What racehorse won an Associated Press poll as the greatest horse of the 20th century ?
Entity	What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?
Location	What is the capital of Kosovo ?
Location	What nationality were the 123 people who died in the Black Hole of Calcutta ?
Location	What mountain range marks the border of France and Spain ?
Description	How would I find the price of different organs that have been donated ?
Human	What company markets a shampoo `` for brunettes only '' ?
Entity	What was Mark Johnson referring to when he said : `` I still can 't believe it- we beat the Russians ? ''
Human	Who did Sonny Liston succeed as world heavyweight boxing champion ?
Location	Where could I go to take a ride on a steam locomotive ?
Numeric	How high must a mountain be to be called a mountain ?
Location	What are the four largest mountain ranges in the continental United States ?
Human	Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?
Entity	What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?
Human	What new middle school was built in Philadelphia , Pennsylvania last year ?
Human	What British monarch 's lap did P.T. Barnum 's Tom Thumb sit in ?
Numeric	In what year was the first patent for the pull-tab opener on cans obtained ?
Entity	What is the name of the dog on the Cracker Jack box ?
Numeric	What 's the score of a forfeited baseball game ?
Numeric	How many of every 10 members of the Rodeo Cowboys Association have never worked a ranch ?
Human	What cable network bills itself as `` the family entertainer '' ?
Entity	In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?
Human	Who is Prince Naseem Hamed ?
Description	What are bear and bull markets ?
Location	Where are the headquarters of Eli Lilly ?
Entity	What Triple Crown-winning horse took the 1973 Belmont Stakes by 31 lengths ?
Human	What company makes impulse hardening equipment ?
Entity	What is the only modern language that capitalizes its singular first-person pronoun ?
Location	Where is Trinidad ?
Abbreviation	What is the acronym for the National Bureau of Investigation ?
Numeric	When was the Brandenburg Gate in Berlin built ?
Location	What California desert is dubbed High Desert ?
Location	Where are all European and American eels born ?
Human	What English queen had six fingers on one hand ?
Human	Who was Darth Vader 's son ?
Human	What Argentine revolutionary fought with Castro and died in Bolivia in May , 1979 ?
Location	What are the five richest countries in the world ?
Numeric	How many feet long is a baseball pitcher 's rubber ?
Description	How does a hurricane form ?
Entity	Name a movie that the actress , Sandra Bullock , had a role in .
Description	How do hermit crabs reproduce ?
Numeric	How many Marx Brothers were there ?
Human	What is the name of actor Rex Harrison 's son , who starred in a modestly popular TV show during the late 1960's ?
Entity	What document did President Andrew Johnson want a copy of placed under his head upon his burial ?
Entity	Name the four stories contained in Edith Wharton 's `` Old New York . ''
Numeric	When did Mount St. Helen last have a major eruption ?
Location	Where is the bridge over the river Kwai ?
Human	Who wrote The Red Badge of Courage ?
Description	Why do people get calluses ?
Location	What capital is built around Monument Circle which contains soldiers and sailors monument ?
Entity	What are the two languages of Malta ?
Location	What 's the nearest star to Earth ?
Entity	What is a fear of slime ?
Numeric	What is the cost of the drugs used in tuberculosis treatments ?
Numeric	What 's the maximum number of clubs a golfer may use in a round ?
Numeric	How many Gutenberg Bibles are there ?
Entity	What is widely used to detect birth defects ?
Human	Who portrayed Carl Bernstein in All the President 's Men ?
Numeric	When was the first Barbie produced ?
Description	How can you contact play producers and promoters on-line ?
Entity	What `` melts in your mouth , not in your hands '' .
Numeric	How many colonies were involved in the American Revolution ?
Entity	What flag flies over Wake Island ?
Human	Who starred in Singing in the Rain and The Singing Nun ?
Entity	What Dickens novel has David carrying the message `` Barkis is willin '' to Peggy ?
Location	In which state are the Mark Twain National Forests ?
Entity	What is Latin for incompetent ?
Human	What is the name of the inventor of silly putty ?
Description	What features of the African elephant are larger than those of the Indian elephant ?
Location	What is the largest city in Connecticut ?
Human	Who retired with 755 home runs to his credit ?
Numeric	What should the temperature be set at while baking Peachy Oat Muffins ?
Location	Where 's the 19th hole on a golf course ?
